sentence,pos,lemmas,lexical density,variance,burstiness,saliency,sentiment,sentiment deviation,document ttr,depth,head,sub clauses,coord clauses,branching,balanced,label,timestamp
"*   **The Counter-argument:** This risks falling into the ""Naturalistic Fallacy"" (Hume’s Is-Ought Problem).","['JJ', 'NNP', 'VBD', 'DT', 'JJ', ':', 'NN', 'VBZ', 'DT', 'NNS', 'VBG', 'IN', 'DT', '``', 'JJ', 'NN', ""''"", '(', 'NNP', 'NNP', 'VBD', 'NNP', 'NNP', ')', '.']","['*', '*', '*', 'The', 'Counter-argument', ':', '*', '*', 'This', 'risk', 'fall', 'into', 'the', '``', 'Naturalistic', 'Fallacy', ""''"", '(', 'Hume', '’', 's', 'Is-Ought', 'Problem', ')', '.']",0.6,3.567564991327937e-05,4.346018219111298,0.0013743406879132309,-0.4019,1.4007,0.20656814449917899,3,0.0,0,0,0.3,False,LLM,2026-05-15_142144
"Just because we evolved to behave in certain ways does not mean those ways are ""good"" in a moral sense; they are merely advantageous for survival.","['RB', 'IN', 'PRP', 'VBD', 'TO', 'VB', 'IN', 'JJ', 'NNS', 'VBZ', 'RB', 'VB', 'DT', 'NNS', 'VBP', '``', 'JJ', ""''"", 'IN', 'DT', 'JJ', 'NN', ':', 'PRP', 'VBP', 'RB', 'JJ', 'IN', 'NN', '.']","['Just', 'because', 'we', 'evolve', 'to', 'behave', 'in', 'certain', 'way', 'do', 'not', 'mean', 'those', 'way', 'be', '``', 'good', ""''"", 'in', 'a', 'moral', 'sense', ';', 'they', 'be', 'merely', 'advantageous', 'for', 'survival', '.']",0.5666666666666667,1.6409334942762702e-05,1.869545399288287,0.0021667533368001386,0.5574,0.4414,0.20656814449917899,7,0.8,3,0,-0.03333333333333333,True,LLM,2026-05-15_142144
### 2.,"['#', '#', '#', 'CD', '.']","['#', '#', '#', '2', '.']",0.0,1.2168973498409516e-06,1.414213562373095,0.00078003120124805,0.0,0.9988,0.20656814449917899,2,0.4,0,0,0.0,True,LLM,2026-05-15_142144
"The Rationalist/Categorical Pathway (Kantianism)
Immanuel Kant attempted to derive morality from the structure of pure reason itself, independent of theology.","['DT', 'NNP', 'NNP', '(', 'NNP', ')', 'NNP', 'NNP', 'VBD', 'TO', 'VB', 'NN', 'IN', 'DT', 'NN', 'IN', 'NN', 'NN', 'PRP', ',', 'JJ', 'IN', 'NN', '.']","['The', 'Rationalist/Categorical', 'Pathway', '(', 'Kantianism', ')', 'Immanuel', 'Kant', 'attempt', 'to', 'derive', 'morality', 'from', 'the', 'structure', 'of', 'pure', 'reason', 'itself', ',', 'independent', 'of', 'theology', '.']",0.5416666666666666,3.910231640252166e-05,2.793657548394992,0.0022383504035813607,0.0,0.9988,0.20656814449917899,9,0.4074074074074074,0,0,0.2222222222222222,False,LLM,2026-05-15_142144
"*   **The Argument:** Through the *Categorical Imperative*, Kant argues that moral laws are not imposed by a God but are discovered through the necessity of consistency.","['JJ', 'NNP', 'VBZ', 'DT', 'NN', ':', 'NN', 'VBZ', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'NNP', 'VBZ', 'IN', 'JJ', 'NNS', 'VBP', 'RB', 'VBN', 'IN', 'DT', 'NNP', 'CC', 'VBP', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NN', '.']","['*', '*', '*', 'The', 'Argument', ':', '*', '*', 'Through', 'the', '*', 'Categorical', 'Imperative', '*', ',', 'Kant', 'argue', 'that', 'moral', 'law', 'be', 'not', 'impose', 'by', 'a', 'God', 'but', 'be', 'discover', 'through', 'the', 'necessity', 'of', 'consistency', '.']",0.6285714285714286,3.9684374686479924e-05,2.8503626916672276,0.0022100884035361414,-0.2723,1.2711000000000001,0.20656814449917899,7,0.45714285714285713,1,1,0.05714285714285714,True,LLM,2026-05-15_142144
"If you act on a maxim, you must be able to will that your maxim becomes a universal law.","['IN', 'PRP', 'VBP', 'IN', 'DT', 'NN', ',', 'PRP', 'MD', 'VB', 'JJ', 'TO', 'MD', 'VB', 'PRP$', 'NN', 'VBZ', 'DT', 'JJ', 'NN', '.']","['If', 'you', 'act', 'on', 'a', 'maxim', ',', 'you', 'must', 'be', 'able', 'to', 'will', 'that', 'your', 'maxim', 'become', 'a', 'universal', 'law', '.']",0.42857142857142855,3.6417718914800388e-06,1.206490858401139,0.001581729935864101,0.0,0.9988,0.20656814449917899,6,0.42857142857142855,2,0,-0.2857142857142857,False,LLM,2026-05-15_142144
"To act immorally is, in a sense, a logical contradiction—it is an attempt to hold oneself to a different standard than one holds others, which violates the very nature of rational agency.","['TO', 'VB', 'RB', 'VBZ', ',', 'IN', 'DT', 'NN', ',', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBZ', 'DT', 'NN', 'TO', 'VB', 'PRP', 'TO', 'DT', 'JJ', 'NN', 'IN', 'CD', 'VBZ', 'NNS', ',', 'WDT', 'VBZ', 'DT', 'RB', 'NN', 'IN', 'JJ', 'NN', '.']","['To', 'act', 'immorally', 'be', ',', 'in', 'a', 'sense', ',', 'a', 'logical', 'contradiction', '—', 'it', 'be', 'an', 'attempt', 'to', 'hold', 'oneself', 'to', 'a', 'different', 'standard', 'than', 'one', 'hold', 'others', ',', 'which', 'violate', 'the', 'very', 'nature', 'of', 'rational', 'agency', '.']",0.47368421052631576,2.426129672429487e-05,2.4946521065579774,0.0019744539781591263,-0.7506,1.7494,0.20656814449917899,12,0.3684210526315789,3,0,-0.02631578947368421,True,LLM,2026-05-15_142144
"*   **The Counter-argument:** Critics argue that ""pure reason"" is too thin.","['JJ', 'NNP', 'VBD', 'DT', 'JJ', ':', 'NN', 'IN', 'NNP', 'VBP', 'IN', '``', 'JJ', 'NN', ""''"", 'VBZ', 'RB', 'JJ', '.']","['*', '*', '*', 'The', 'Counter-argument', ':', '*', '*', 'Critics', 'argue', 'that', '``', 'pure', 'reason', ""''"", 'be', 'too', 'thin', '.']",0.631578947368421,1.0505880453626882e-06,1.877181270897812,0.000546021840873635,-0.5574,1.5562,0.20656814449917899,3,0.0,0,0,0.3,False,LLM,2026-05-15_142144
Why should I care about being logically consistent in my moral life?,"['WRB', 'MD', 'PRP', 'VB', 'IN', 'VBG', 'RB', 'JJ', 'IN', 'PRP$', 'JJ', 'NN', '.']","['Why', 'should', 'I', 'care', 'about', 'be', 'logically', 'consistent', 'in', 'my', 'moral', 'life', '?']",0.46153846153846156,2.6897751777105764e-05,2.5053607720633084,0.0020700828033121325,0.4939,0.5049,0.20656814449917899,7,0.23076923076923078,0,0,0.0,True,LLM,2026-05-15_142144
"Unless one accepts the premise that consistency is an inherent good, the system remains descriptive rather than prescriptive.","['IN', 'CD', 'VBZ', 'DT', 'NN', 'DT', 'NN', 'VBZ', 'DT', 'JJ', 'NN', ',', 'DT', 'NN', 'VBZ', 'JJ', 'RB', 'IN', 'JJ', '.']","['Unless', 'one', 'accept', 'the', 'premise', 'that', 'consistency', 'be', 'an', 'inherent', 'good', ',', 'the', 'system', 'remain', 'descriptive', 'rather', 'than', 'prescriptive', '.']",0.55,3.914971141565876e-05,2.4001157307744645,0.002606946383118483,0.6369,0.3619,0.20656814449917899,5,0.7,2,1,-0.25,False,LLM,2026-05-15_142144
### 3.,"['#', '#', '#', 'CD', '.']","['#', '#', '#', '3', '.']",0.0,1.352108166489946e-07,1.414213562373095,0.00026001040041601667,0.0,0.9988,0.20656814449917899,3,0.4,0,0,0.0,True,LLM,2026-05-15_142144
"The Constructivist Pathway
Thinkers like John Rawls and Sharon Street argue that while morality is not ""out there"" like a rock or a planet, it is **constructed** through ideal conditions.","['DT', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'VBP', 'IN', 'IN', 'NN', 'VBZ', 'RB', '``', 'IN', 'RB', ""''"", 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', ',', 'PRP', 'VBZ', 'JJ', 'RB', 'VBN', 'NN', 'NNP', 'IN', 'JJ', 'NNS', '.']","['The', 'Constructivist', 'Pathway', 'Thinkers', 'like', 'John', 'Rawls', 'and', 'Sharon', 'Street', 'argue', 'that', 'while', 'morality', 'be', 'not', '``', 'out', 'there', ""''"", 'like', 'a', 'rock', 'or', 'a', 'planet', ',', 'it', 'be', '*', '*', 'construct', '*', '*', 'through', 'ideal', 'condition', '.']",0.5789473684210527,7.48543388132756e-06,2.413756964713605,0.0011334828393135725,0.7184,0.2804,0.20656814449917899,7,0.28205128205128205,2,2,0.15384615384615385,False,LLM,2026-05-15_142144
"*   **The Argument:** Even if there is no objective moral law written in the fabric of the universe, there is an objective answer to the question: *""What rules would we agree upon if we were fully informed, rational agents?","['JJ', 'NNP', 'VBZ', 'DT', 'NN', ':', 'NN', 'VB', 'RB', 'IN', 'EX', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'VBN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', ',', 'EX', 'VBZ', 'DT', 'JJ', 'NN', 'TO', 'DT', 'NN', ':', 'NN', ""''"", 'WP', 'NNS', 'MD', 'PRP', 'VB', 'IN', 'IN', 'PRP', 'VBD', 'RB', 'VBN', ',', 'JJ', 'NNS', '.']","['*', '*', '*', 'The', 'Argument', ':', '*', '*', 'Even', 'if', 'there', 'be', 'no', 'objective', 'moral', 'law', 'write', 'in', 'the', 'fabric', 'of', 'the', 'universe', ',', 'there', 'be', 'an', 'objective', 'answer', 'to', 'the', 'question', ':', '*', ""''"", 'What', 'rule', 'would', 'we', 'agree', 'upon', 'if', 'we', 'be', 'fully', 'inform', ',', 'rational', 'agent', '?']",0.52,4.4834005398697485e-05,1.856008915231212,0.003607644305772231,0.0772,0.9216,0.20656814449917899,3,0.0,0,0,0.625,False,LLM,2026-05-15_142144
"""* Morality, in this view, is a ""social technology"" that is objectively superior to alternatives because it solves the coordination problem of human existence.","['``', 'JJ', 'NNP', ',', 'IN', 'DT', 'NN', ',', 'VBZ', 'DT', '``', 'JJ', 'NN', ""''"", 'WDT', 'VBZ', 'RB', 'JJ', 'TO', 'NNS', 'IN', 'PRP', 'VBZ', 'DT', 'NN', 'NN', 'IN', 'JJ', 'NN', '.']","['``', '*', 'Morality', ',', 'in', 'this', 'view', ',', 'be', 'a', '``', 'social', 'technology', ""''"", 'that', 'be', 'objectively', 'superior', 'to', 'alternative', 'because', 'it', 'solve', 'the', 'coordination', 'problem', 'of', 'human', 'existence', '.']",0.5,2.940501408247364e-05,2.2614364757721317,0.002397873692725487,0.4404,0.5584,0.20656814449917899,8,0.26666666666666666,2,0,-0.1,False,LLM,2026-05-15_142144
"*   **The Counter-argument:** This is often called ""Constructive Anti-Realism.""","['JJ', 'NNP', 'VBD', 'DT', 'JJ', ':', 'NN', 'NN', 'DT', 'VBZ', 'RB', 'VBN', '``', 'JJ', 'NN', '.', ""''""]","['*', '*', '*', 'The', 'Counter-argument', ':', '*', '*', 'This', 'be', 'often', 'call', '``', 'Constructive', 'Anti-Realism', '.', ""''""]",0.6470588235294118,5.580446426785429e-08,1.9685019685029528,0.00012000480019200768,0.0,0.9988,0.20656814449917899,3,0.0,0,0,0.3,False,LLM,2026-05-15_142144
"It provides *intersubjective* agreement, but skeptics argue it falls short of *objective* truth.","['PRP', 'VBZ', 'JJ', 'JJ', 'NN', 'NN', ',', 'CC', 'NNS', 'VBP', 'PRP', 'VBZ', 'JJ', 'IN', 'JJ', 'JJ', 'NN', 'NN', '.']","['It', 'provide', '*', 'intersubjective', '*', 'agreement', ',', 'but', 'skeptic', 'argue', 'it', 'fall', 'short', 'of', '*', 'objective', '*', 'truth', '.']",0.6842105263157895,2.71425151077806e-05,1.8424896561920754,0.002827613104524181,0.09,0.9088,0.20656814449917899,7,0.05263157894736842,1,1,0.21052631578947367,False,LLM,2026-05-15_142144
"If the agents were different, the morality would be different.","['IN', 'DT', 'NNS', 'VBD', 'JJ', ',', 'DT', 'NN', 'MD', 'VB', 'JJ', '.']","['If', 'the', 'agent', 'be', 'different', ',', 'the', 'morality', 'would', 'be', 'different', '.']",0.5,7.809590854773037e-05,1.8421587373342492,0.004797191887675507,0.0,0.9988,0.20656814449917899,4,0.75,1,0,-0.4166666666666667,False,LLM,2026-05-15_142144
### 4.,"['#', '#', '#', 'CD', '.']","['#', '#', '#', '4', '.']",0.0,1.352108166489946e-07,1.414213562373095,0.00026001040041601667,0.0,0.9988,0.20656814449917899,3,0.4,0,0,0.0,True,LLM,2026-05-15_142144
"Moral Intuitionism/Non-Naturalism
Thinkers like G.E.","['JJ', 'NNP', 'NNP', 'IN', 'NNP', '.']","['Moral', 'Intuitionism/Non-Naturalism', 'Thinkers', 'like', 'G.E', '.']",0.6666666666666666,2.112669010140541e-06,2.2360679774997902,0.0006500260010400416,0.3612,0.6376,0.20656814449917899,3,0.7,0,0,-0.3,False,LLM,2026-05-15_142144
"Moore and Russ Shafer-Landau argue that moral properties (like ""goodness"") are ""non-natural"" properties that we simply perceive, much like we perceive mathematical truths.","['NN', 'CC', 'NNP', 'NNP', 'NN', 'IN', 'JJ', 'NNS', '(', 'IN', '``', 'NN', ""''"", ')', 'VBP', '``', 'JJ', ""''"", 'NNS', 'IN', 'PRP', 'RB', 'VB', ',', 'RB', 'IN', 'PRP', 'VBP', 'JJ', 'NNS', '.']","['Moore', 'and', 'Russ', 'Shafer-Landau', 'argue', 'that', 'moral', 'property', '(', 'like', '``', 'goodness', ""''"", ')', 'be', '``', 'non-natural', ""''"", 'property', 'that', 'we', 'simply', 'perceive', ',', 'much', 'like', 'we', 'perceive', 'mathematical', 'truth', '.']",0.5161290322580645,1.8411646339748545e-05,2.2188534202760795,0.0019338273530941235,0.4404,0.5584,0.20656814449917899,6,0.17142857142857143,3,1,-0.05714285714285714,True,LLM,2026-05-15_142144
"*   **The Argument:** Mathematics is objective, yet it doesn’t require a God to exist.","['JJ', 'NNP', 'VBZ', 'DT', 'NN', ':', 'JJ', 'NN', 'NNP', 'VBZ', 'JJ', ',', 'CC', 'PRP', 'VBZ', 'JJ', 'NN', 'VB', 'DT', 'NNP', 'TO', 'VB', '.']","['*', '*', '*', 'The', 'Argument', ':', '*', '*', 'Mathematics', 'be', 'objective', ',', 'yet', 'it', 'doesn', '’', 't', 'require', 'a', 'God', 'to', 'exist', '.']",0.6521739130434783,2.259097455483822e-05,2.489752381469156,0.0019090237293702273,0.2732,0.7256,0.20656814449917899,4,0.4090909090909091,0,1,-0.045454545454545456,True,LLM,2026-05-15_142144
"We do not ""create"" 2+2=4; we discover it.","['PRP', 'VBP', 'RB', '``', 'NN', ""''"", 'CD', ':', 'PRP', 'VBP', 'PRP', '.']","['We', 'do', 'not', '``', 'create', ""''"", '2+2=4', ';', 'we', 'discover', 'it', '.']",0.3333333333333333,8.724266677375362e-06,2.0195342330642774,0.0014625585023400934,0.0,0.9988,0.20656814449917899,3,0.7857142857142857,1,0,-0.07142857142857142,True,LLM,2026-05-15_142144
"Similarly, moral realists argue that there are fundamental, self-evident moral truths that exist as abstract objects.","['RB', ',', 'JJ', 'NNS', 'VBP', 'IN', 'EX', 'VBP', 'JJ', ',', 'JJ', 'JJ', 'NNS', 'WDT', 'VBP', 'IN', 'JJ', 'NNS', '.']","['Similarly', ',', 'moral', 'realist', 'argue', 'that', 'there', 'be', 'fundamental', ',', 'self-evident', 'moral', 'truth', 'that', 'exist', 'a', 'abstract', 'object', '.']",0.631578947368421,2.2445457710079073e-05,2.460226800705925,0.0019257020280811232,0.1027,0.8961,0.20656814449917899,7,0.19047619047619047,2,0,-0.38095238095238093,False,LLM,2026-05-15_142144
"*   **The Counter-argument:** This faces an epistemological problem: how do we detect these ""moral facts"" if they don’t interact with our physical senses?","['JJ', 'NNP', 'VBD', 'DT', 'JJ', ':', 'NN', 'NN', 'DT', 'VBZ', 'DT', 'JJ', 'NN', ':', 'WRB', 'VBP', 'PRP', 'VB', 'DT', '``', 'JJ', 'NNS', ""''"", 'IN', 'PRP', 'VBP', 'JJ', 'NN', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', '.']","['*', '*', '*', 'The', 'Counter-argument', ':', '*', '*', 'This', 'face', 'an', 'epistemological', 'problem', ':', 'how', 'do', 'we', 'detect', 'these', '``', 'moral', 'fact', ""''"", 'if', 'they', 'don', '’', 't', 'interact', 'with', 'our', 'physical', 'sens', '?']",0.5588235294117647,2.1623802877955576e-05,2.5612282718709403,0.0018155898649739092,-0.4019,1.4007,0.20656814449917899,3,0.0,0,0,0.3,False,LLM,2026-05-15_142144
It relies on a faculty of moral intuition that is difficult to justify empirically.,"['PRP', 'VBZ', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NN', 'WDT', 'VBZ', 'JJ', 'TO', 'VB', 'RB', '.']","['It', 'rely', 'on', 'a', 'faculty', 'of', 'moral', 'intuition', 'that', 'be', 'difficult', 'to', 'justify', 'empirically', '.']",0.5333333333333333,2.384848384054967e-05,2.5728638611699015,0.0018980759230369214,-0.3612,1.36,0.20656814449917899,6,0.06666666666666667,1,0,0.26666666666666666,False,LLM,2026-05-15_142144
"### My Scholarly Synthesis
The central tension in this discourse is the **""Queerness Objection""** posed by J.L.","['#', '#', '#', 'PRP$', 'JJ', 'NNP', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'VBZ', 'DT', 'JJ', 'NN', ""''"", 'CC', 'NNP', ""''"", 'NN', 'NN', 'VBN', 'IN', 'NNP', '.']","['#', '#', '#', 'My', 'Scholarly', 'Synthesis', 'The', 'central', 'tension', 'in', 'this', 'discourse', 'be', 'the', '*', '*', ""''"", 'Queerness', 'Objection', ""''"", '*', '*', 'pose', 'by', 'J.L', '.']",0.5,3.6832440536311006e-05,3.5365564331647077,0.0017160686427457098,-0.3182,1.317,0.20656814449917899,3,0.6666666666666666,0,0,-0.6666666666666666,True,LLM,2026-05-15_142144
Mackie.,"['NNP', '.']","['Mackie', '.']",0.5,0.0,0.0,0.0,0.0,0.9988,0.20656814449917899,2,0.0,0,0,0.5,True,LLM,2026-05-15_142144
"He argued that if moral values were objective, they would have to be very strange entities indeed—entities that, simply by being perceived, provide a ""must-do"" motivation for the perceiver.","['PRP', 'VBD', 'IN', 'IN', 'JJ', 'NNS', 'VBD', 'JJ', ',', 'PRP', 'MD', 'VB', 'TO', 'VB', 'RB', 'JJ', 'NNS', 'RB', 'VBP', 'NNS', 'IN', ',', 'RB', 'IN', 'VBG', 'VBN', ',', 'VB', 'DT', '``', 'JJ', ""''"", 'NN', 'IN', 'DT', 'NN', '.']","['He', 'argue', 'that', 'if', 'moral', 'value', 'be', 'objective', ',', 'they', 'would', 'have', 'to', 'be', 'very', 'strange', 'entity', 'indeed', '—', 'entity', 'that', ',', 'simply', 'by', 'be', 'perceive', ',', 'provide', 'a', '``', 'must-do', ""''"", 'motivation', 'for', 'the', 'perceiver', '.']",0.5405405405405406,4.7515427604464676e-05,2.0755966534500927,0.0033210419325863947,0.1298,0.869,0.20656814449917899,8,0.02564102564102564,3,0,-0.3076923076923077,False,LLM,2026-05-15_142144
The secular challenge is to bridge the gap between **facts** (what is) and **values** (what ought to be).,"['DT', 'JJ', 'NN', 'VBZ', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'NNP', '(', 'WP', 'VBZ', ')', 'CC', '$', 'JJ', 'NNS', 'VBP', 'NNP', '(', 'WP', 'MD', 'TO', 'VB', ')', '.']","['The', 'secular', 'challenge', 'be', 'to', 'bridge', 'the', 'gap', 'between', '*', '*', 'facts', '*', '*', '(', 'what', 'be', ')', 'and', '*', '*', 'value', '*', '*', '(', 'what', 'ought', 'to', 'be', ')', '.']",0.5161290322580645,3.878649620943892e-05,2.4467534606900103,0.002545364972493637,0.0772,0.9216,0.20656814449917899,5,0.0967741935483871,0,1,0.25806451612903225,False,LLM,2026-05-15_142144
